t	pi	freq
101640000	0.00059982	0.9997
101660000	0	1
101680000	0	1
101700000	0	1
101720000	0.340274	0.7826
101740000	0.250075	0.8535
101760000	0.0279967	0.9858
101780000	0.011335	0.9943
101800000	0	1
101820000	0.00019998	0.9999
101840000	0	1
101860000	0.0382395	0.9805
101880000	0.141296	0.9235
101900000	0.0109395	0.9945
101920000	0.0307133	0.9844
101940000	0.0627005	0.9676
101960000	0	1
101980000	0	1
102000000	0.0519742	0.9733
102020000	0.0227355	0.0115
102040000	0.397577	0.7263
102060000	0	1
102080000	0.00039992	0.0002
102100000	0.00458942	0.0023
102120000	0.467181	0.3719
102140000	0.485345	0.5856
102160000	0.0498893	0.0256
102180000	0	0
102200000	0.491393	0.5656
102220000	0.061952	0.968
102240000	0.322034	0.2017
102260000	0.141295	0.0765
102280000	0.00259662	0.0013
102300000	0.437766	0.3236
102320000	0.5	0.4998
102340000	0	0
102360000	0.00019998	0.0001
102380000	0.00179838	0.0009
102400000	0.00159872	0.0008
102420000	0.0248825	0.0126
102440000	0.0103459	0.0052
102460000	0.477443	0.3938
102480000	0	0
102500000	0.339482	0.2167
102520000	0.148375	0.9193
102540000	0.490968	0.4328
102560000	0.391236	0.2668
102580000	0.0343875	0.0175
102600000	0.128478	0.069
102620000	0.434767	0.3194
102640000	0.00836472	0.0042
102660000	0.176309	0.0977
102680000	0.0009995	0.9995
102700000	0.499942	0.4946
102720000	0.465099	0.3679
102740000	0	0
102760000	0.00478848	0.0024
102780000	0.071262	0.037
102800000	0.49625	0.5433
102820000	0.136196	0.9265
102840000	0.0496995	0.9745
102860000	0.00518648	0.9974
102880000	0.204012	0.8847
102900000	0.00657822	0.9967
102920000	0.00019998	0.9999
102940000	0.0140992	0.9929
102960000	0.279818	0.8318
102980000	0	1
103000000	0.247666	0.8552
103020000	0.0115327	0.9942
103040000	0.00259662	0.9987
103060000	0.00159872	0.9992
103080000	0.210135	0.8807
103100000	0	1
103120000	0.494613	0.4481
103140000	0.34864	0.2249
103160000	0.00039992	0.0002
103180000	0.49419	0.4461
103200000	0.497172	0.4624
103220000	0	1
103240000	0	1
103260000	0.476369	0.6087
103280000	0	0
103300000	0	0
103320000	0	0
103340000	0.430361	0.3134
103360000	0.0166589	0.9916
103380000	0.377388	0.7476
103400000	0.49498	0.5501
103420000	0.329939	0.2084
103440000	0.198912	0.112
103460000	0.242955	0.1415
103480000	0.114207	0.0608
103500000	0.489833	0.5713
103520000	0	0
103540000	0.499232	0.4804
103560000	0	1
103580000	0	1
103600000	0	1
103620000	0.48555	0.415
103640000	0.205855	0.1165
103660000	0.338802	0.2161
103680000	0.477273	0.3934
103700000	0	0
103720000	0.00039992	0.0002
103740000	0.340839	0.2179
103760000	0.1958	0.89
103780000	0.370663	0.7543
103800000	0	1
103820000	0.109979	0.9416
103840000	0.0117304	0.9941
103860000	0.11911	0.9364
103880000	0	1
103900000	0.248518	0.8546
103920000	0.208152	0.882
103940000	0	1
103960000	0.00039992	0.9998
103980000	0.225608	0.8704
104000000	0.00039992	0.0002
104020000	0	0
104040000	0.173568	0.096
104060000	0.410958	0.289
104080000	0.499641	0.4866
104100000	0.0182307	0.9908
104120000	0.011335	0.9943
104140000	0.0512166	0.9737
104160000	0.00019998	0.9999
104180000	0.0341945	0.9826
104200000	0.331568	0.7902
104220000	0.0235168	0.9881
104240000	0.264428	0.8432
104260000	0.393739	0.7305
104280000	0.190788	0.8932
104300000	0.163636	0.9101
104320000	0.00139902	0.9993
104340000	0.165765	0.9088
104360000	0.406861	0.7158
104380000	0.245958	0.1436
104400000	0.484122	0.5891
104420000	0.103594	0.9452
104440000	0.200462	0.113
104460000	0.452198	0.3454
104480000	0.470911	0.3794
104500000	0.0376627	0.0192
104520000	0.00059982	0.0003
104540000	0.058388	0.0301
104560000	0.005982	0.003
104580000	0.00279608	0.0014
104600000	0.386807	0.7379
104620000	0.46984	0.3772
104640000	0	0
104660000	0.217549	0.1242
104680000	0.00079968	0.0004
104700000	0	0
104720000	0.00836472	0.0042
104740000	0	0
104760000	0.00219758	0.0011
104780000	0.3749	0.2499
104800000	0.411716	0.2899
104820000	0.353551	0.2294
104840000	0.427876	0.3101
104860000	0.116662	0.9378
104880000	0.301172	0.8153
104900000	0.152389	0.9169
104920000	0.0009995	0.9995
104940000	0.149381	0.9187
104960000	0	1
104980000	0.127616	0.9315
105000000	0	1
105020000	0.198446	0.8883
105040000	0.00279608	0.9986
105060000	0.271782	0.8378
105080000	0.216947	0.8762
105100000	0.0303257	0.9846
105120000	0.0009995	0.9995
105140000	0.0299379	0.9848
105160000	0	1
105180000	0	1
105200000	0.00478848	0.9976
105220000	0.104484	0.9447
105240000	0.417582	0.703
105260000	0.0710768	0.9631
105280000	0.00379278	0.9981
105300000	0	1
105320000	0.39521	0.7289
105340000	0	1
105360000	0	1
105380000	0.449692	0.3414
105400000	0.0326489	0.0166
105420000	0	0
105440000	0.443619	0.3321
105460000	0.42175	0.3022
105480000	0.153555	0.9162
105500000	0.165438	0.909
105520000	0.0910303	0.9522
105540000	0	1
105560000	0.328887	0.7925
105580000	0.0701501	0.9636
105600000	0.282068	0.8301
105620000	0.0852217	0.9554
105640000	0.0242974	0.9877
105660000	0.00119928	0.0006
105680000	0.338006	0.7846
105700000	0.0401595	0.9795
105720000	0.0904875	0.9525
105740000	0.362922	0.2382
105760000	0.00757112	0.9962
105780000	0.00478848	0.9976
105800000	0.00458942	0.9977
105820000	0.00458942	0.9977
105840000	0.00757112	0.9962
105860000	0.00039992	0.9998
105880000	0.243386	0.8582
105900000	0.0322621	0.0164
105920000	0.00039992	0.0002
105940000	0.0854038	0.0447
105960000	0.00379278	0.0019
105980000	0	0
106000000	0.283255	0.1708
106020000	0.116662	0.0622
106040000	0.417825	0.2973
106060000	0.00119928	0.9994
106080000	0.00039992	0.9998
106100000	0.0270246	0.0137
106120000	0.345321	0.7781
106140000	0.411632	0.7102
106160000	0.00717408	0.0036
106180000	0.0239072	0.0121
106200000	0	0
106220000	0.486519	0.4179
106240000	0.210287	0.1194
106260000	0.005982	0.003
106280000	0.00019998	0.0001
106300000	0.00458942	0.0023
106320000	0.492967	0.4407
106340000	0.087223	0.9543
106360000	0.00019998	0.9999
106380000	0.437554	0.6767
106400000	0.00419118	0.9979
106420000	0.49874	0.5251
106440000	0.011928	0.006
106460000	0.362397	0.7623
106480000	0.338347	0.7843
106500000	0	1
106520000	0.14636	0.9205
106540000	0.0186233	0.9906
106560000	0.270429	0.8388
106580000	0.215591	0.8771
106600000	0	1
106620000	0	1
106640000	0.00039992	0.9998
106660000	0.371171	0.7538
106680000	0.220398	0.8739
106700000	0.00757112	0.9962
106720000	0.243529	0.8581
106740000	0.255	0.85
106760000	0.409432	0.7128
106780000	0	1
106800000	0.0170521	0.9914
106820000	0	1
106840000	0.104306	0.9448
106860000	0.0557526	0.9713
106880000	0.0498893	0.9744
106900000	0.420718	0.6991
106920000	0.00139902	0.0007
106940000	0.109095	0.0579
106960000	0	0
106980000	0.00019998	0.0001
107000000	0.0221491	0.0112
107020000	0.426502	0.6917
107040000	0.293533	0.1787
107060000	0.093198	0.049
107080000	0	0
107100000	0.0262462	0.9867
107120000	0.447835	0.6615
107140000	0.0349663	0.0178
107160000	0	0
107180000	0.0205837	0.0104
107200000	0.0260515	0.0132
107220000	0.499869	0.4919
107240000	0	1
107260000	0	1
107280000	0.046848	0.976
107300000	0.0137048	0.9931
107320000	0	1
107340000	0.434912	0.3196
107360000	0.0453235	0.9768
107380000	0.268664	0.8401
107400000	0	1
107420000	0.425656	0.6928
107440000	0.488478	0.4241
107460000	0.318798	0.199
107480000	0.02955	0.015
107500000	0	0
107520000	0.00039992	0.0002
107540000	0.0242974	0.9877
107560000	0	1
107580000	0.333651	0.7884
107600000	0.497647	0.4657
107620000	0.485001	0.5866
107640000	0.00419118	0.0021
107660000	0.00219758	0.0011
107680000	0.252755	0.1484
107700000	0.00935582	0.0047
107720000	0.48736	0.4205
107740000	0	1
107760000	0.108918	0.9422
107780000	0.470863	0.6207
107800000	0.00518648	0.9974
107820000	0.387377	0.2627
107840000	0	1
107860000	0.0955398	0.9497
107880000	0.0215624	0.9891
107900000	0	1
107920000	0.347538	0.2239
107940000	0.493249	0.5581
107960000	0	1
107980000	0	1
108000000	0.358913	0.7656
108020000	0.415786	0.7052
108040000	0.0166589	0.9916
108060000	0	1
108080000	0.498867	0.4762
108100000	0.0627005	0.0324
108120000	0.00259662	0.0013
108140000	0.264976	0.1572
108160000	0.479274	0.3982
108180000	0	0
108200000	0.301172	0.1847
108220000	0.0996665	0.9474
108240000	0.196112	0.8898
108260000	0.364696	0.2399
108280000	0.473825	0.6144
108300000	0.00538542	0.9973
108320000	0	1
108340000	0.493272	0.558
108360000	0.0180344	0.9909
108380000	0.116487	0.0621
108400000	0.259598	0.1533
108420000	0.376197	0.2512
108440000	0.485516	0.4149
108460000	0.249368	0.854
108480000	0.10697	0.0567
108500000	0.0881311	0.0462
108520000	0.00319488	0.0016
108540000	0.470232	0.622
108560000	0.415704	0.2947
108580000	0.0655016	0.0339
108600000	0	0
108620000	0.0198	0.01
108640000	0.473642	0.3852
108660000	0.492436	0.5615
108680000	0.453548	0.6524
108700000	0.431254	0.6854
108720000	0.0162655	0.0082
108740000	0.00319488	0.0016
108760000	0.00019998	0.0001
108780000	0.00039992	0.0002
108800000	0.310518	0.8078
108820000	0.0819363	0.0428
108840000	0.244959	0.1429
108860000	0.376893	0.2519
108880000	0.345543	0.2221
108900000	0.129512	0.0696
108920000	0.0445603	0.0228
108940000	0.00079968	0.0004
108960000	0.0548095	0.0282
108980000	0.14417	0.0782
109000000	0.491129	0.5666
109020000	0.498283	0.5293
109040000	0.334342	0.7878
109060000	0.322154	0.7982
109080000	0.421988	0.6975
109100000	0.00059982	0.9997
109120000	0	1
109140000	0.492137	0.4373
109160000	0.2688	0.16
109180000	0.474054	0.6139
109200000	0.121898	0.9348
109220000	0.477866	0.6052
109240000	0.127098	0.0682
109260000	0.235154	0.1361
109280000	0	0
109300000	0.307552	0.8102
109320000	0	1
109340000	0.00717408	0.9964
109360000	0.00935582	0.9953
109380000	0.346542	0.777
109400000	0.00717408	0.9964
109420000	0.369542	0.7554
109440000	0.175504	0.9028
109460000	0.126579	0.9321
109480000	0.00259662	0.9987
109500000	0	1
109520000	0.267438	0.841
109540000	0.001998	0.999
109560000	0.214836	0.8776
109580000	0.229446	0.8678
109600000	0.383452	0.7414
109620000	0.0299379	0.9848
109640000	0.261398	0.8454
109660000	0.00139902	0.9993
109680000	0.0636352	0.9671
109700000	0	1
109720000	0.0953599	0.9498
109740000	0.0514061	0.9736
109760000	0	1
109780000	0.00019998	0.9999
109800000	0.0180344	0.9909
109820000	0.0107417	0.9946
109840000	0.46855	0.6254
109860000	0.0903065	0.0474
109880000	0.0254672	0.0129
109900000	0.056883	0.0293
109920000	0.0009995	0.0005
109940000	0.401165	0.2777
109960000	0.444954	0.6659
109980000	0.220098	0.8741
110000000	0.199067	0.8879
110020000	0	1
110040000	0.0125206	0.9937
110060000	0.0813875	0.9575
110080000	0.0890382	0.9533
110100000	0.125714	0.9326
110120000	0.069408	0.964
110140000	0.458988	0.3568
110160000	0	0
110180000	0.408151	0.2857
110200000	0.49982	0.4905
110220000	0.429312	0.312
110240000	0.464888	0.6325
110260000	0.186685	0.1042
110280000	0.00538542	0.0027
110300000	0.0133102	0.0067
110320000	0	0
110340000	0.271647	0.1621
110360000	0	0
110380000	0.001998	0.999
110400000	0.0117304	0.9941
110420000	0.262226	0.8448
110440000	0.00019998	0.9999
110460000	0.00079968	0.9996
110480000	0.17936	0.9004
110500000	0.00019998	0.9999
110520000	0.429162	0.6882
110540000	0.0182307	0.9908
110560000	0.0009995	0.9995
110580000	0.00935582	0.9953
110600000	0.00179838	0.9991
110620000	0.00019998	0.9999
110640000	0.107856	0.9428
110660000	0.271377	0.8381
110680000	0.363131	0.7616
110700000	0.106793	0.0566
110720000	0	0
110740000	0.499978	0.4967
110760000	0.487863	0.5779
110780000	0	1
110800000	0.035352	0.018
110820000	0.412722	0.2911
110840000	0.197669	0.1112
110860000	0.248518	0.1454
110880000	0.00019998	0.0001
110900000	0.00019998	0.9999
110920000	0.00159872	0.9992
110940000	0.146528	0.9204
110960000	0	1
110980000	0.367902	0.757
111000000	0.1958	0.11
111020000	0.00119928	0.0006
111040000	0.00578318	0.0029
111060000	0.0585759	0.0302
111080000	0.0123231	0.0062
111100000	0.154221	0.0842
111120000	0.497066	0.4617
111140000	0.20861	0.1183
111160000	0	0
111180000	0.159027	0.0871
111200000	0.49434	0.4468
111220000	0.00339422	0.9983
111240000	0.493994	0.5548
111260000	0.190315	0.1065
111280000	0.0107417	0.0054
111300000	0.011928	0.006
111320000	0.499767	0.4892
111340000	0.003992	0.002
111360000	0.13824	0.0747
111380000	0.152222	0.083
111400000	0.367078	0.2422
111420000	0	0
111440000	0.0636352	0.0329
111460000	0	0
111480000	0.424184	0.6947
111500000	0.120854	0.9354
111520000	0.112272	0.9403
111540000	0.00737262	0.9963
111560000	0.165929	0.9087
111580000	0.0009995	0.9995
111600000	0.152389	0.0831
111620000	0.0127181	0.0064
111640000	0.207081	0.1173
111660000	0.00079968	0.9996
111680000	0.281672	0.8304
111700000	0.491235	0.5662
111720000	0.046848	0.976
111740000	0.0311007	0.9842
111760000	0	0
111780000	0.0285795	0.0145
111800000	0.00139902	0.0007
111820000	0	0
111840000	0.499995	0.5016
111860000	0.242812	0.8586
111880000	0.387377	0.7373
111900000	0.00079968	0.9996
111920000	0.003992	0.998
111940000	0.171788	0.9051
111960000	0.015872	0.992
111980000	0	1
112000000	0.455836	0.6486
112020000	0.00279608	0.9986
112040000	0.0347734	0.9823
112060000	0.439309	0.3258
112080000	0.111214	0.0591
112100000	0	1
112120000	0.367078	0.2422
112140000	0.408494	0.7139
112160000	0.00259662	0.9987
112180000	0.482064	0.4053
112200000	0.112624	0.0599
112220000	0.2112	0.12
112240000	0.347979	0.7757
112260000	0	1
112280000	0.00019998	0.9999
112300000	0	1
112320000	0	1
112340000	0	1
112360000	0	1
112380000	0.0666195	0.9655
112400000	0.00179838	0.9991
112420000	0	1
112440000	0.197047	0.8892
112460000	0.201699	0.8862
112480000	0.499255	0.5193
112500000	0	0
112520000	0.441928	0.6704
112540000	0.20432	0.8845
112560000	0.229299	0.8679
112580000	0.371982	0.247
112600000	0.0301318	0.0153
112620000	0	0
112640000	0.300667	0.1843
112660000	0	0
112680000	0.142649	0.0773
112700000	0.0668057	0.9654
112720000	0.495878	0.5454
112740000	0.0514061	0.0264
112760000	0	0
112780000	0.443148	0.3314
112800000	0.00458942	0.9977
112820000	0.111567	0.9407
112840000	0.345543	0.7779
112860000	0.499968	0.496
112880000	0.02955	0.985
112900000	0.00039992	0.9998
112920000	0.0883126	0.9537
112940000	0.010148	0.9949
112960000	0	1
112980000	0.00139902	0.9993
113000000	0	1
113020000	0.00975198	0.9951
113040000	0.00319488	0.9984
113060000	0	1
113080000	0	1
113100000	0.390675	0.7338
113120000	0.00119928	0.0006
113140000	0.4872	0.42
113160000	0.00059982	0.9997
113180000	0.244101	0.8577
113200000	0.414385	0.2931
113220000	0	0
113240000	0.463062	0.6359
113260000	0.0188195	0.9905
113280000	0.498933	0.5231
113300000	0	0
113320000	0.343759	0.2205
113340000	0	0
113360000	0.00717408	0.9964
113380000	0.496622	0.4589
113400000	0	0
113420000	0.34219	0.2191
113440000	0.46895	0.3754
113460000	0.0180344	0.0091
113480000	0.0127181	0.0064
113500000	0	0
113520000	0.039008	0.0199
113540000	0.221294	0.1267
113560000	0.0009995	0.0005
113580000	0.00359352	0.0018
113600000	0.00757112	0.0038
113620000	0.182874	0.8982
113640000	0	1
113660000	0.0515955	0.9735
113680000	0.00239712	0.0012
113700000	0.131575	0.0708
113720000	0.00995	0.005
113740000	0.102168	0.054
113760000	0.00179838	0.0009
113780000	0.282068	0.1699
113800000	0.298895	0.1829
113820000	0.0994875	0.0525
113840000	0.107502	0.057
113860000	0.00618078	0.0031
113880000	0.00059982	0.0003
113900000	0.322749	0.2023
113920000	0.00059982	0.9997
113940000	0.486683	0.4184
113960000	0.244816	0.8572
113980000	0.00478848	0.0024
114000000	0.00079968	0.0004
114020000	0.00259662	0.0013
114040000	0.00059982	0.0003
114060000	0.282332	0.8299
114080000	0.136878	0.0739
114100000	0.25458	0.1497
114120000	0.0338083	0.0172
114140000	0.291729	0.8227
114160000	0.0832155	0.9565
114180000	0.00518648	0.9974
114200000	0.329355	0.7921
114220000	0.49924	0.5195
114240000	0.0897632	0.9529
114260000	0.00259662	0.0013
114280000	0.206316	0.1168
114300000	0.021171	0.9893
114320000	0	1
114340000	0.49833	0.5289
114360000	0.486878	0.581
114380000	0.46573	0.3691
114400000	0.0589517	0.0304
114420000	0.436916	0.3224
114440000	0.0493198	0.9747
114460000	0.096798	0.949
114480000	0.430062	0.687
114500000	0.00159872	0.9992
114520000	0.227678	0.131
114540000	0.284307	0.1716
114560000	0.453609	0.3477
114580000	0.0287737	0.9854
114600000	0.00059982	0.9997
114620000	0.00139902	0.9993
114640000	0.00935582	0.0047
114660000	0.262364	0.1553
114680000	0.0235168	0.0119
114700000	0.491076	0.5668
114720000	0.380928	0.744
114740000	0.0148875	0.9925
114760000	0.0198	0.99
114780000	0.497465	0.4644
114800000	0.434839	0.6805
114820000	0.0892195	0.9532
114840000	0.329939	0.2084
114860000	0.0953599	0.0502
114880000	0.313706	0.8052
114900000	0.0089595	0.9955
114920000	0.183669	0.1023
114940000	0.0812045	0.0424
114960000	0.499278	0.519
114980000	0	0
115000000	0.0166589	0.0084
115020000	0	0
115040000	0	0
115060000	0.458758	0.3564
115080000	0.44254	0.6695
115100000	0	0
115120000	0.0777195	0.0405
115140000	0.351923	0.7721
115160000	0.0164622	0.9917
115180000	0	1
115200000	0.368826	0.2439
115220000	0.196579	0.1105
115240000	0.292116	0.1776
115260000	0.404253	0.7188
115280000	0.00059982	0.9997
115300000	0.421829	0.3023
115320000	0.00019998	0.0001
115340000	0.222338	0.1274
115360000	0.084128	0.044
115380000	0.247666	0.1448
115400000	0.336865	0.7856
115420000	0.257792	0.848
115440000	0.100561	0.9469
115460000	0.025662	0.987
115480000	0.00637952	0.9968
115500000	0.164947	0.9093
115520000	0.42008	0.6999
115540000	0.013902	0.993
115560000	0.00059982	0.9997
115580000	0.25807	0.8478
115600000	0.00677688	0.9966
115620000	0.435128	0.3199
115640000	0.409006	0.7133
115660000	0	1
115680000	0.101454	0.9464
115700000	0.411211	0.7107
115720000	0.149213	0.9188
115740000	0.0105438	0.9947
115760000	0.36749	0.7574
115780000	0.00059982	0.9997
115800000	0.0150845	0.9924
115820000	0.00019998	0.9999
115840000	0.0180344	0.9909
115860000	0.385758	0.739
115880000	0.00119928	0.9994
115900000	0	1
115920000	0.397577	0.2737
115940000	0.0219536	0.9889
115960000	0.0164622	0.0083
115980000	0.258904	0.1528
116000000	0.085768	0.0449
116020000	0.487518	0.579
116040000	0.470863	0.6207
116060000	0.499878	0.4922
116080000	0.00059982	0.0003
116100000	0.302054	0.1854
116120000	0.00379278	0.0019
116140000	0.0207795	0.0105
116160000	0	0
116180000	0.498951	0.5229
116200000	0.4843	0.5886
116220000	0.396669	0.7273
116240000	0	1
116260000	0.00059982	0.9997
116280000	0.0219536	0.9889
116300000	0.096259	0.9493
116320000	0.0495097	0.9746
116340000	0	1
116360000	0	1
116380000	0.00657822	0.9967
116400000	0.0123231	0.9938
116420000	0.0135075	0.9932
116440000	0.275282	0.8352
116460000	0	1
116480000	0.120854	0.9354
116500000	0	0
116520000	0.0613902	0.0317
116540000	0.39466	0.2705
116560000	0	0
116580000	0	0
116600000	0	0
116620000	0.0832155	0.0435
116640000	0.169028	0.0932
116660000	0.0142963	0.0072
116680000	0.242238	0.141
116700000	0.0725574	0.9623
116720000	0.499966	0.4959
116740000	0	1
116760000	0.449247	0.3407
116780000	0.0105438	0.9947
116800000	0.223083	0.8721
116820000	0.0519742	0.9733
116840000	0.499422	0.483
116860000	0.469149	0.6242
116880000	0	1
116900000	0.451266	0.6561
116920000	0.492287	0.4379
116940000	0.118237	0.9369
116960000	0.42024	0.6997
116980000	0.00657822	0.0033
117000000	0.251205	0.1473
117020000	0.0105438	0.0053
117040000	0.192201	0.1077
117060000	0.0176416	0.9911
117080000	0.468147	0.3738
117100000	0	0
117120000	0.232819	0.1345
117140000	0	0
117160000	0.493456	0.5572
117180000	0.0566947	0.9708
117200000	0.00179838	0.9991
117220000	0.165929	0.9087
117240000	0.00219758	0.9989
117260000	0.465258	0.3682
117280000	0.0107417	0.0054
117300000	0.0388159	0.0198
117320000	0.307179	0.1895
117340000	0.294303	0.1793
117360000	0.00059982	0.0003
117380000	0.2822	0.83
117400000	0.351051	0.2271
117420000	0.0623263	0.0322
117440000	0.497465	0.4644
117460000	0.00339422	0.9983
117480000	0.00259662	0.9987
117500000	0.490561	0.4313
117520000	0.149548	0.9186
117540000	0.00618078	0.9969
117560000	0.499952	0.5049
117580000	0	1
117600000	0	1
117620000	0.00975198	0.9951
117640000	0	1
117660000	0.384512	0.7403
117680000	0.00419118	0.0021
117700000	0	0
117720000	0.0291619	0.0148
117740000	0.0341945	0.0174
117760000	0.497082	0.4618
117780000	0.496336	0.5428
117800000	0.499436	0.5168
117820000	0.440142	0.327
117840000	0.00139902	0.0007
117860000	0.204166	0.1154
117880000	0.00039992	0.9998
117900000	0.46885	0.6248
117920000	0.00019998	0.9999
117940000	0	1
117960000	0.371476	0.7535
117980000	0.324176	0.7965
118000000	0.248092	0.8549
118020000	0	1
118040000	0.461857	0.3619
118060000	0	0
118080000	0.00039992	0.0002
118100000	0.0009995	0.0005
118120000	0.476019	0.3905
118140000	0.499963	0.4957
118160000	0.0758795	0.9605
118180000	0	1
118200000	0.00737262	0.9963
118220000	0	1
118240000	0.0436054	0.9777
118260000	0.0355448	0.9819
118280000	0.296606	0.8189
118300000	0.00019998	0.9999
118320000	0.00677688	0.9966
118340000	0	1
118360000	0.390207	0.7343
118380000	0.492872	0.5597
118400000	0.475358	0.389
118420000	0.0720025	0.9626
118440000	0.26043	0.1539
118460000	0.010148	0.9949
118480000	0.0303257	0.9846
118500000	0.0682937	0.9646
118520000	0.078638	0.959
118540000	0	1
118560000	0.011335	0.9943
118580000	0.015872	0.992
118600000	0.207081	0.1173
118620000	0	0
118640000	0.00279608	0.0014
118660000	0.074958	0.039
118680000	0.0150845	0.0076
118700000	0	0
118720000	0.16919	0.9067
118740000	0	1
118760000	0.0103459	0.9948
118780000	0.00379278	0.0019
118800000	0.106616	0.0565
118820000	0.395484	0.2714
118840000	0.00059982	0.0003
118860000	0.332958	0.211
118880000	0.0797389	0.9584
118900000	0.391329	0.7331
118920000	0.2916	0.8228
118940000	0.0069755	0.9965
118960000	0.0832155	0.9565
118980000	0.106615	0.9435
119000000	0.0318751	0.9838
119020000	0.231795	0.8662
119040000	0	1
119060000	0.363967	0.2392
119080000	0	1
119100000	0.154221	0.9158
119120000	0.00259662	0.9987
119140000	0.479069	0.6023
119160000	0	1
119180000	0.00019998	0.9999
119200000	0	1
119220000	0.221444	0.8732
119240000	0.00039992	0.9998
119260000	0.18795	0.895
119280000	0	1
119300000	0	1
119320000	0.142142	0.077
119340000	0.0164622	0.0083
119360000	0.0268301	0.0136
119380000	0.00558432	0.0028
119400000	0.194551	0.1092
119420000	0.0311007	0.0158
119440000	0.021171	0.0107
119460000	0.487072	0.4196
119480000	0.408237	0.2858
119500000	0.00119928	0.0006
119520000	0.0246875	0.0125
119540000	0.0875864	0.0459
119560000	0.321078	0.2009
119580000	0.00518648	0.0026
119600000	0.160842	0.0882
119620000	0.262915	0.1557
119640000	0.12865	0.9309
119660000	0.003992	0.998
119680000	0.0009995	0.9995
119700000	0.304562	0.8126
119720000	0.357636	0.7668
119740000	0.137729	0.9256
119760000	0.00139902	0.9993
119780000	0.287057	0.8263
119800000	0.00139902	0.9993
119820000	0.188897	0.8944
119840000	0.00019998	0.9999
119860000	0.491757	0.4358
119880000	0.326775	0.7943
119900000	0.2707	0.8386
119920000	0.496974	0.4611
119940000	0	1
119960000	0.207234	0.8826
119980000	0.019604	0.9901
120000000	0.170977	0.9056
120020000	0.00538542	0.9973
120040000	0.410112	0.288
120060000	0.37887	0.2539
120080000	0.00239712	0.9988
120100000	0.136195	0.0735
120120000	0.2189	0.1251
120140000	0.206928	0.1172
120160000	0.0477995	0.0245
120180000	0.161006	0.0883
120200000	0.217699	0.1243
120220000	0.0615775	0.0318
120240000	0.0707062	0.0367
120260000	0	0
120280000	0.247097	0.1444
120300000	0.405126	0.2822
120320000	0.499982	0.497
120340000	0.0009995	0.9995
120360000	0.128823	0.9308
120380000	0.247239	0.8555
120400000	0.308543	0.8094
120420000	0.469495	0.6235
120440000	0.00019998	0.9999
120460000	0.205395	0.8838
120480000	0.00019998	0.9999
120500000	0.183351	0.8979
120520000	0.293404	0.8214
120540000	0.0049875	0.9975
120560000	0.0219536	0.0111
120580000	0.00259662	0.0013
120600000	0.200926	0.8867
120620000	0.00458942	0.9977
120640000	0.00179838	0.9991
120660000	0.101275	0.9465
120680000	0.448608	0.6603
120700000	0.481721	0.5956
120720000	0.0111373	0.9944
120740000	0.343088	0.2199
120760000	0.00995	0.005
120780000	0.00159872	0.0008
120800000	0.41521	0.7059
120820000	0.0172486	0.9913
120840000	0	1
120860000	0.249793	0.8537
120880000	0.00816638	0.9959
120900000	0.0439875	0.9775
120920000	0	1
120940000	0.00039992	0.9998
120960000	0.00359352	0.9982
120980000	0.143663	0.9221
121000000	0.00079968	0.9996
121020000	0.0445603	0.9772
121040000	0	1
121060000	0.271917	0.8377
121080000	0.0532985	0.0274
121100000	0.393555	0.2693
121120000	0.132261	0.9288
121140000	0.00439032	0.0022
121160000	0.498978	0.5226
121180000	0.42254	0.6968
121200000	0.0359302	0.0183
121220000	0.00359352	0.0018
121240000	0.0681078	0.0353
121260000	0.475624	0.3896
121280000	0.00079968	0.0004
121300000	0.068851	0.0357
121320000	0.00059982	0.0003
121340000	0	0
121360000	0.312606	0.1939
121380000	0.102881	0.0544
121400000	0.336637	0.2142
121420000	0.059515	0.0307
121440000	0.00039992	0.0002
121460000	0.00059982	0.0003
121480000	0.228563	0.8684
121500000	0.417582	0.703
121520000	0.186368	0.104
121540000	0.0326489	0.0166
121560000	0.32	0.8
121580000	0.0472287	0.0242
121600000	0.1958	0.11
121620000	0.343536	0.2203
121640000	0.381318	0.2564
121660000	0.0621392	0.9679
121680000	0.00059982	0.9997
121700000	0.118586	0.9367
121720000	0	1
121740000	0.447835	0.6615
121760000	0.0416926	0.9787
121780000	0.0850395	0.9555
121800000	0.0123231	0.9938
121820000	0.0338083	0.9828
121840000	0.304937	0.8123
121860000	0	1
121880000	0.058012	0.9701
121900000	0	1
121920000	0.015872	0.992
121940000	0	1
121960000	0.240368	0.8603
121980000	0.00119928	0.0006
122000000	0.341966	0.2189
122020000	0.00518648	0.0026
122040000	0.0912112	0.0479
122060000	0.0508376	0.0261
122080000	0.17373	0.0961
122100000	0.106793	0.0566
122120000	0.261536	0.8453
122140000	0.391794	0.2674
122160000	0.345432	0.222
122180000	0.476499	0.3916
122200000	0.322868	0.7976
122220000	0.466096	0.6302
122240000	0	0
122260000	0.00039992	0.0002
122280000	0.0324555	0.0165
122300000	0	0
122320000	0.0160688	0.0081
122340000	0.0980542	0.0517
122360000	0.317108	0.1976
122380000	0.0283853	0.0144
122400000	0	0
122420000	0.00259662	0.0013
122440000	0.443485	0.6681
122460000	0.477102	0.607
122480000	0.0190157	0.0096
122500000	0.044942	0.023
122520000	0	0
122540000	0.0009995	0.0005
122560000	0.0205837	0.0104
122580000	0.00119928	0.0006
